name,rest_type,rate,num_ratings,avg_cost,online_order,table_booking,cuisines,area,local_address,area_clean,is_quick_bites,is_casual_dining,is_cafe,is_delivery,is_dessert_parlor,is_bakery,is_beverage_shop,is_bar,is_food_court,is_fine_dining,is_lounge,is_mess,is_sweet_shop,is_pub,area_avg_rating,area_avg_cost,competition_density
Food Lounge,Quick Bites,3.1,52,400,Yes,No,North Indian,New BEL Road,Yeshwantpur,New BEL Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,88
Food Lover,Delivery,3.7,32,400,Yes,No,"North Indian, Chinese",Indiranagar,Indiranagar,Indiranagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,34
Food Magic Restaurant,Quick Bites,3.8,88,400,Yes,No,"Kerala, North Indian, Chinese, Arabian",Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,161
Food Memories,Quick Bites,3.3,5,200,No,No,Fast Food,Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,227
Food Mingo,Quick Bites,3.0,4,450,Yes,No,"North Indian, Chinese",Brookefield,Marathahalli,Brookefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,181
Food Mood,Delivery,3.7,52,350,Yes,No,North Indian,Brookefield,Whitefield,Brookefield,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,29
Food N Joyy,Quick Bites,3.2,8,300,Yes,No,"Fast Food, Chinese, Street Food",Malleshwaram,RT Nagar,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
Food Of Punjab,Quick Bites,3.7,19,200,No,No,North Indian,Indiranagar,Ulsoor,Indiranagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,130
Food Paradise,Quick Bites,3.3,12,500,No,No,"North Indian, Chinese, Bengali, Biryani",Whitefield,Whitefield,Whitefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91
Food Planet,Quick Bites,3.1,5,400,No,No,"North Indian, Chinese, Kerala",Electronic City,Electronic City,Electronic City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,188
Food Plaza,Quick Bites,2.8,40,150,No,No,"South Indian, North Indian, Chinese",Banashankari,Basavanagudi,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
Food Point,Casual Dining,3.2,167,450,No,No,North Indian,Brookefield,Whitefield,Brookefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,122
Food Point Family Restauarant,Casual Dining,3.3,6,700,Yes,No,"North Indian, Chinese, Mughlai",Electronic City,Electronic City,Electronic City,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,102
Food Ras,Casual Dining,4.3,1386,900,Yes,Yes,"North Indian, Chinese, Japanese, European, Seafood",Electronic City,Electronic City,Electronic City,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,102
Food Republic Resto,Casual Dining,3.3,43,700,Yes,No,"North Indian, Chinese",JP Nagar,Kumaraswamy Layout,JP Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,16
Food Singh,Delivery,2.8,40,500,No,No,North Indian,Whitefield,Whitefield,Whitefield,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,14
Food Springs,Quick Bites,4.0,232,400,Yes,No,"South Indian, Chinese",Banashankari,Jayanagar,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
Food Square,Quick Bites,3.2,4,250,Yes,No,"Chinese, Street Food, Rolls",Malleshwaram,Malleshwaram,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
Food Star,Casual Dining,3.2,16,500,No,No,"North Indian, Chinese",Kalyan Nagar,Kammanahalli,Kalyan Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105
Food Theory,Delivery,2.5,58,500,No,No,"Biryani, North Indian, Italian, Chinese, Sandwich, Desserts","Byresandra,Tavarekere,Madiwala",HSR,Madiwala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,50
Food Time Now,"Takeaway, Delivery",3.1,10,500,Yes,No,"North Indian, Mughlai, Biryani",Kalyan Nagar,Rammurthy Nagar,Kalyan Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,13
Food Town,Delivery,3.2,5,200,Yes,No,Chinese,MG Road,Indiranagar,MG Road,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.540625,543.75,7
Food Treat,Quick Bites,3.3,12,300,Yes,No,"North Indian, South Indian",Bellandur,Bellandur,Bellandur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,118
Food Xpress,Quick Bites,3.4,10,400,No,No,"North Indian, South Indian, Biryani, Chinese",Whitefield,Whitefield,Whitefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91
Food Zone,Quick Bites,3.4,308,300,Yes,No,"North Indian, Chinese",Brookefield,Marathahalli,Brookefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,181
FoodandSnack.com,Delivery,3.3,8,500,No,No,"South Indian, North Indian",HSR,Bommanahalli,HSR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,21
Foodbell,"Takeaway, Delivery",2.8,40,300,Yes,No,"North Indian, Chinese, Biryani",Bellandur,Sarjapur Road,Bellandur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,18
Foodhall,Casual Dining,4.0,111,1000,Yes,No,"Italian, Bakery, Fast Food",Indiranagar,MG Road,Indiranagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106
Foodiction,Quick Bites,2.8,506,500,Yes,No,"North Indian, Fast Food, Chinese, Burger",Banashankari,Banashankari,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
Foodie,Kiosk,2.9,35,300,No,No,"Chinese, Fast Food",Whitefield,Whitefield,Whitefield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,4
Foodie Nation,Casual Dining,3.5,89,1000,Yes,Yes,"North Indian, Chinese, Arabian",Electronic City,Electronic City,Electronic City,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,102
Foodie's Affair,Quick Bites,3.5,22,400,Yes,No,"North Indian, Chinese",Kalyan Nagar,Nagawara,Kalyan Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,161
Foodies Choice,"Takeaway, Delivery",3.7,48,150,Yes,No,"Arabian, Chinese, Fast Food, Beverages",Kalyan Nagar,Nagawara,Kalyan Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,13
Foodies Club,Quick Bites,3.4,5,300,Yes,No,"South Indian, Chinese, North Indian, Sandwich, Rolls","Byresandra,Tavarekere,Madiwala",BTM,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Foodies Delight,Quick Bites,3.8,178,400,Yes,No,"North Indian, Fast Food, Beverages",Brookefield,Whitefield,Brookefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,181
Foodies Express,Quick Bites,3.7,130,400,Yes,No,"Chinese, North Indian, Arabian, Biryani",Electronic City,Electronic City,Electronic City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,188
Foodies Family Restaurant,Quick Bites,3.4,6,300,Yes,No,"North Indian, Chinese",Electronic City,Electronic City,Electronic City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,188
Foodies Hub,Quick Bites,3.1,8,500,Yes,No,"North Indian, South Indian, Seafood",Bellandur,Sarjapur Road,Bellandur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,118
Foodiesthan,Cafe,3.7,59,600,Yes,No,"Cafe, Fast Food, North Indian","Byresandra,Tavarekere,Madiwala",HSR,Madiwala,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,57
FoodIshq,Delivery,4.0,173,450,Yes,No,North Indian,Indiranagar,Kaggadasapura,Indiranagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,34
Foodism,Delivery,4.1,319,300,Yes,No,"North Indian, Chinese",Brookefield,Marathahalli,Brookefield,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,29
Foodizo,Quick Bites,3.6,24,300,Yes,No,"Desserts, Fast Food, Continental",Banashankari,Banashankari,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
Foodlieious Multi Cuisine,Quick Bites,2.8,40,100,No,No,North Indian,Banashankari,Banashankari,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
Foodmazic,Quick Bites,3.7,17,200,No,No,"BBQ, Beverages, Burger, Rolls, Tea",Marathahalli,Kaggadasapura,Marathahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116
Foody Baba,Delivery,3.1,65,500,No,No,"North Indian, Chinese, Mughlai",Whitefield,Whitefield,Whitefield,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,14
Foody's,Quick Bites,3.8,169,250,Yes,No,"North Indian, South Indian",Church Street,Shanti Nagar,Church Street,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606493506493506,740.2597402597403,29
Foodys Adda,Quick Bites,3.2,4,300,No,No,Fast Food,HSR,Bommanahalli,HSR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,104
Foody's Land,Quick Bites,2.8,40,300,Yes,No,Fast Food,Brookefield,Old Airport Road,Brookefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,181
Foodzoo,Delivery,0.0,40,450,No,No,"Fast Food, Burger",Koramangala 6th Block,Koramangala,Koramangala 6th Block,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.356338028169014,380.28169014084506,13
Forage,Casual Dining,4.1,210,1500,No,Yes,"Healthy Food, Beverages, European, Salad",Indiranagar,Indiranagar,Indiranagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106
Foreign CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Delivery,3.1,54,500,Yes,No,Continental,Brigade Road,Indiranagar,Brigade Road,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,15
Foreign CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Delivery,3.1,54,500,Yes,No,Continental,MG Road,Indiranagar,MG Road,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.540625,543.75,7
Fort Kochi,"Casual Dining, Bar",4.1,334,1800,No,Yes,"Kerala, Seafood",Indiranagar,MG Road,Indiranagar,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,9
Four Seasons Fast Food,Quick Bites,3.3,20,400,No,No,"North Indian, Chinese, Biryani",Malleshwaram,Malleshwaram,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
Four Seasons Fast Food Center,Quick Bites,3.7,136,400,Yes,No,"North Indian, Chinese, Biryani",Malleshwaram,Malleshwaram,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
Foxtail Rodeo,Food Truck,3.5,13,300,No,No,"Chinese, Street Food",HSR,South Bangalore,HSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,3
Foxtrot,"Pub, Casual Dining",4.4,1146,1200,Yes,Yes,"North Indian, Chinese, Continental, Momos",Bellandur,Marathahalli,Bellandur,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4759002770083103,542.7423822714682,1
Foxtrot - House of Subculture,"Cafe, Lounge",4.4,366,1000,No,Yes,"Cafe, American, Asian, North Indian",HSR,Koramangala 3rd Block,HSR,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.3763485477178423,456.05809128630705,1
Fragrant Kitchen,"Casual Dining, Cafe",3.7,110,700,No,No,"North Indian, Chinese, Cafe, Desserts",Kammanahalli,Kalyan Nagar,Kammanahalli,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,1
Freeze It,Dessert Parlor,3.5,35,300,Yes,No,Ice Cream,Basavanagudi,Jayanagar,Basavanagudi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,11
French Bake House,Bakery,3.7,91,200,Yes,No,"Bakery, French, Fast Food",Electronic City,Electronic City,Electronic City,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,7
French Bakery,Delivery,3.3,7,250,No,No,"Desserts, Bakery, Beverages","Byresandra,Tavarekere,Madiwala",BTM,Madiwala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,50
Fresh Aahar,Quick Bites,3.9,37,400,Yes,No,"Biryani, Mangalorean, Kerala",Indiranagar,Indiranagar,Indiranagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,130
Fresh Berriz,Beverage Shop,3.3,7,250,No,No,"Beverages, Juices",Whitefield,Whitefield,Whitefield,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,3
Fresh Bites,Quick Bites,3.3,16,400,Yes,No,"Italian, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Fresh Bowl,Quick Bites,3.3,4,400,No,No,"Chinese, North Indian, Fast Food",Old Airport Road,Old Airport Road,Old Airport Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332967032967033,581.8681318681319,38
Fresh Dinner,"Takeaway, Delivery",3.1,105,500,Yes,No,"North Indian, Biryani",Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,19
Fresh Kitchen,Casual Dining,3.3,22,600,Yes,No,"North Indian, Chinese",JP Nagar,Bannerghatta Road,JP Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,16
Fresh Lemon Soda,Beverage Shop,3.1,5,150,No,No,"Beverages, Street Food",Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,20
Fresh 'N' Grills,"Takeaway, Delivery",3.2,234,500,Yes,No,"Sandwich, Salad, North Indian, Chinese",Electronic City,Electronic City,Electronic City,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,26
Fresh Pressery Cafe,Cafe,4.1,137,1200,Yes,No,"Cafe, Healthy Food, Salad, Beverages, Desserts","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,Madiwala,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,57
Fresh Veg,Quick Bites,2.7,93,300,Yes,No,"Street Food, North Indian",Malleshwaram,New BEL Road,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
FreshEats,Food Truck,3.6,14,400,No,No,"Continental, North Indian, Thai",Whitefield,East Bangalore,Whitefield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,1
Freshies Gourmet Salads,Quick Bites,3.1,32,350,Yes,No,"Salad, Healthy Food",Sarjapur Road,Bellandur,Sarjapur Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4453703703703704,470.8333333333333,52
Freshkhilao,Casual Dining,3.3,379,750,Yes,No,"Chinese, North Indian, Biryani, Juices",Whitefield,Brookefield,Whitefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,62
Freshkicho,Delivery,2.8,40,200,No,No,"North Indian, South Indian, Chinese",Bellandur,Bellandur,Bellandur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,26
FreshMenu,Delivery,2.8,132,450,Yes,No,"Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger",Marathahalli,East Bangalore,Marathahalli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,20
FreshPhulka,Quick Bites,3.8,24,150,Yes,No,North Indian,HSR,HSR,HSR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,104
Freskka,Casual Dining,4.0,702,700,Yes,No,"Italian, American, Asian, Continental, Mexican, Momos",Malleshwaram,New BEL Road,Malleshwaram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,100
Friend's Cafe,Quick Bites,3.9,551,600,Yes,No,"Fast Food, American, Chinese","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Friends Chats Adda,Quick Bites,2.8,40,200,No,No,"Fast Food, Sandwich, Beverages","Byresandra,Tavarekere,Madiwala",BTM,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Friends Diner,Casual Dining,2.8,36,700,No,No,"Continental, Italian, Pizza",Whitefield,Whitefield,Whitefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,62
Friend's Kitchen,Quick Bites,3.5,10,150,No,No,"South Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Friends Night Kitchen,"Takeaway, Delivery",3.8,109,400,Yes,No,"Italian, Pizza",Brigade Road,Koramangala 6th Block,Brigade Road,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,9
Friend's Own,Quick Bites,3.2,55,300,Yes,No,"North Indian, Bengali, Chinese",Whitefield,Whitefield,Whitefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91
Friendz Zone,Quick Bites,3.6,39,400,No,No,"North Indian, Street Food",Whitefield,Whitefield,Whitefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91
Fritz Haber,Delivery,3.3,5,400,Yes,No,"Ice Cream, Desserts","Byresandra,Tavarekere,Madiwala",South Bangalore,Madiwala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,50
Frolic,Dessert Parlor,3.9,33,200,Yes,No,"Juices, Ice Cream","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,Madiwala,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,19
Frootality,"Beverage Shop, Quick Bites",4.0,213,400,No,No,"Healthy Food, Beverages",Indiranagar,Indiranagar,Indiranagar,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,3
FrostBite,"Dessert Parlor, Quick Bites",3.5,15,400,No,No,"Desserts, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,Madiwala,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,2
Frosted Memories,Bakery,4.0,34,200,No,No,Bakery,New BEL Road,Hebbal,New BEL Road,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,4
Frosting Flavours,Dessert Parlor,3.8,54,150,No,No,Desserts,Whitefield,Whitefield,Whitefield,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,5
Froststicks,Food Court,3.8,43,150,No,No,"Desserts, Ice Cream",Malleshwaram,Malleshwaram,Malleshwaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.629601990049751,576.6666666666666,8
Frosty Bite,Beverage Shop,3.3,8,150,Yes,No,"Beverages, Juices",Rajajinagar,Vijay Nagar,Rajajinagar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4486486486486485,407.2972972972973,2
Frosty Creams,Food Truck,3.7,13,300,No,No,"Ice Cream, Desserts",Bannerghatta Road,South Bangalore,Bannerghatta Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,5
Frosty Fills,Quick Bites,2.8,40,250,Yes,No,"Desserts, Ice Cream",Bellandur,Bellandur,Bellandur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,118
Frozen Bite,Beverage Shop,0.0,40,250,Yes,No,Beverages,Old Airport Road,Old Airport Road,Old Airport Road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.332967032967033,581.8681318681319,1
Frozen Bottle,Beverage Shop,2.8,40,400,Yes,No,"Beverages, Desserts",HSR,Sarjapur Road,HSR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,2
Frozen Coast,Dessert Parlor,3.9,107,250,No,No,"Desserts, Ice Cream",Malleshwaram,Malleshwaram,Malleshwaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,18
Frozenheit?,Dessert Parlor,4.0,154,500,Yes,No,Ice Cream,Malleshwaram,Rajajinagar,Malleshwaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,18
Fruit Ball,Beverage Shop,2.8,40,150,No,No,"Juices, Sandwich",HSR,HSR,HSR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,2
Fruit Face,"Quick Bites, Beverage Shop",3.6,21,300,Yes,No,"Fast Food, Street Food, Beverages",Brigade Road,Indiranagar,Brigade Road,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,1
FRYBIES,Quick Bites,3.3,15,350,Yes,No,Fast Food,Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,227
FTB Restaurant,"Takeaway, Delivery",2.8,40,500,Yes,No,"North Indian, Bengali, Chinese, Seafood",Indiranagar,Thippasandra,Indiranagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,24
Fudge,Dessert Parlor,3.2,12,200,Yes,No,"Desserts, Momos",Basavanagudi,Jayanagar,Basavanagudi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,11
Fudgy Love Designer Cakes,"Bakery, Dessert Parlor",3.7,20,600,No,No,"Bakery, Desserts",Indiranagar,Domlur,Indiranagar,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,2
Fuel Resto Bar,Bar,4.2,38,2000,No,No,"Finger Food, Mediterranean, North Indian",Brigade Road,Richmond Road,Brigade Road,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,11
Fujan,Casual Dining,3.6,54,600,Yes,No,"Chinese, Thai, Seafood",Brigade Road,Frazer Town,Brigade Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,131
Fujian Express,Food Court,3.3,23,600,Yes,No,"Thai, Chinese, Momos",Malleshwaram,Yeshwantpur,Malleshwaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.629601990049751,576.6666666666666,8
Fullyfilled,Quick Bites,4.0,48,200,Yes,No,"Fast Food, Chinese, Lebanese",MG Road,Indiranagar,MG Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.540625,543.75,8
Fun Kitchen,Quick Bites,3.6,103,400,Yes,No,"North Indian, Chinese, Fast Food",Sarjapur Road,HSR,Sarjapur Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4453703703703704,470.8333333333333,52
Funjabi,Casual Dining,3.5,140,600,No,No,North Indian,Lavelle Road,Church Street,Lavelle Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.630496453900709,857.8014184397163,39
Funjabi Curries,Quick Bites,2.9,11,500,Yes,No,North Indian,Banashankari,Banashankari,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
Funky Punjab,Casual Dining,3.9,407,500,Yes,No,"North Indian, Chinese",Bannerghatta Road,JP Nagar,Bannerghatta Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,122
Fusion Lounge,Lounge,2.0,395,1500,No,No,Finger Food,Brigade Road,Brigade Road,Brigade Road,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6842672413793105,835.1077586206897,13
Fusion Panda,"Casual Dining, Quick Bites",3.5,10,300,Yes,No,"North Indian, Kebab",Brookefield,Whitefield,Brookefield,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,1
Fusion Tadka,Delivery,3.7,34,450,Yes,No,"North Indian, Chinese",Bellandur,Bellandur,Bellandur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,26
Fusion Theory,Casual Dining,2.8,40,700,No,Yes,"Chinese, Continental, North Indian, South Indian, Beverages",Basavanagudi,Jayanagar,Basavanagudi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,41
G Resto Cafe,Cafe,3.3,4,400,No,No,"Cafe, Fast Food, Beverages",Koramangala 4th Block,Koramangala 4th Block,Koramangala 4th Block,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5160493827160497,561.6666666666666,17
G. P. S. Kaapi Thindi,Quick Bites,3.5,14,150,No,No,Street Food,Malleshwaram,Malleshwaram,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
G8 Punjabi Tadka,Quick Bites,3.7,15,200,No,No,North Indian,New BEL Road,New BEL Road,New BEL Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,88
Gabbar Chai,Cafe,3.7,74,0,No,No,"Cafe, Tea",Sarjapur Road,Sarjapur Road,Sarjapur Road,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4453703703703704,470.8333333333333,3
Galaxy 2 Restaurant,Quick Bites,3.2,4,400,No,No,"North Indian, Chinese, Kerala, Arabian",Brigade Road,Shivajinagar,Brigade Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,117
